LID,Glottocode,Language,NPStructureID,NPStructureExample,NPStructureType,NPStructureMarkingAssignmentType,NPStructureMarkingType,NPStructureIsOvertlyMarked,NPStructureMarkerID,NPStructureAgreementCategory,NPStructureAgreementMacrocategory,NPStructureWordOrder,NPStructureHasAlienability,NPStructureAlienabilityType,NPStructureDependentPoSConstraints,NPStructureDependentSemConstraints,NPStructureDependentSemConstraintsBinned,NPStructureHeadlessness,NPStructureHeadSemConstraints,NPStructureHeadSemConstraintsBinned,NPStructureHeadAdditionalConstraintsNotes
395,vani1248,Vanimo,848,"hvuN	vu ‘a big stone’	stone	big	be	vávç›N		vá-	vu	biN3SG.F	woman		HUM-	big	that.F‘that big woman’",Head-driven agreement,agreement/class marker,agreement,TRUE,,Gender,classification,Head-Dependent,,,Adj,,,,,,
402,ware1253,Warembori,849,"bim-		pere-	niwoman-	dead-	DEM‘this dead woman’",Compound,,,FALSE,,,,Head-Dependent,,,Adj,,,,,,
402,ware1253,Warembori,849,"bim-		pere-	niwoman-	dead-	DEM‘this dead woman’",Compound,,,FALSE,,,,Head-Dependent,,,DEM,,,,,,
373,tera1251,Tera,850,"sa∫ir-	ku	te∫ernd-	´-	kustick-	PL	straight-	INDEF-PL",Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Head-Dependent,,,Adj,,,,,,
343,sahu1245,Sahu,851,"wala	ma	lamo’ohouse		be.large‘the large house’ or ‘the largeness of the house’",Modifier-headed possessor agreement,agreement/class marker,agreement,TRUE,,,,Head-Dependent,,,Adj,,,,,,
317,nuuc1236,Nuuchahnulth,852,"ʔa:p-ḥi·-ʔa·k-s ɬu:cmakind-DUR-POSS-1SG wife‘My kind wife.’ƛuɬ-aq-ak-ʔi ḥa:kwa:ƛnice-very-DUR-DEF girl‘the very beautiful girl’",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
193,east2379,Mparntwe Arrernte,853,"artwe	kngerre	nhenheman	big		this‘this big man’",Juxtaposition,,juxtaposition,FALSE,,,,Head-Dependent,,,Adj,,,,,,
193,east2379,Mparntwe Arrernte,853,"artwe	kngerre	nhenheman	big		this‘this big man’",Juxtaposition,,juxtaposition,FALSE,,,,Head-Dependent,,,DEM,,,,,,
148,kung1261,!Kung,854,"Kaùh	ó	jù	jàn.Kaùh	is	person	good‘Kaùh is a good person.’",Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Head-Dependent,,,Adj,,,,,,
138,komb1274,Kombai,855,"nu	makhü	fefe-khe		ferade1SG	dog	skinny-ATTR		see.1SG.NF‘I saw a skinny dog’",Anti-construct state,construct state,construct marker,TRUE,,,,Head-Dependent,,,Adj,,,,,,
126,kate1253,Kâte,856,,Anti-construct state,construct state,construct marker,TRUE,,,,Head-Dependent,,,Adj,,,,,,
104,hual1241,Quechua (Huallaga),857,"hatun	runabig	man‘big man’	chay	ishkay	hatun	wasi-	kunaDEM	two	big	house-	PL‘that two big houses’",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
104,hual1241,Quechua (Huallaga),857,"hatun	runabig	man‘big man’	chay	ishkay	hatun	wasi-	kunaDEM	two	big	house-	PL‘that two big houses’",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,DEM,,,,,,
104,hual1241,Quechua (Huallaga),857,"hatun	runabig	man‘big man’	chay	ishkay	hatun	wasi-	kunaDEM	two	big	house-	PL‘that two big houses’",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Num,,,,,,
81,furr1244,Fur,858,"kiisç-	kura-	øchief-	tall-	NOM‘a tall chief’kiisç -	Na	kura-	Na-	øchief-	PL	tall-	PL-	NOM‘tall chiefs’kuru-	Na-	ape-	øtree-	PL-	large-	NOM‘large trees’",Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Head-Dependent,,,Adj,,,,human,referentiality,
81,furr1244,Fur,859,"kiisç-	kura-	øchief-	tall-	NOM‘a tall chief’kiisç -	Na	kura-	Na-	øchief-	PL	tall-	PL-	NOM‘tall chiefs’kuru-	Na-	ape-	øtree-	PL-	large-	NOM‘large trees’",Juxtaposition,,juxtaposition,FALSE,,Number,number,Head-Dependent,,,Adj,,,,non-human,referentiality,
69,nubi1251,Nubian (Dongolese),860,"káa	dúulhouse	large‘the large house’káa-	rı	dúul-	ıncÙıhouse-	PL	large-	PL‘large houses’",Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Head-Dependent,,,Adj,,,,,,
461,onei1249,Oneida,861,"kanaskwi:yó	'a good animal' (from -iyo- 	'good')kanaskwáksᴧ 'a bad animal' (from	-aksᴧ- 'bad')",Compound,,,FALSE,,,,Head-Dependent,,,Adj,,,,,,
2657,udih1248,Udihe,862,,Modifier-headed possessor agreement,agreement/class marker,agreement,TRUE,,,,Head-Dependent,,,Adj,,,,,,
2657,udih1248,Udihe,863,"Aja-gətu 	nœula 	bu 		skola-du 	tatusi-i-tigood-PL 	child(SG) 	we-EXCL 	school-DAT 	study-PRES-3PL'good children study in our school'",Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
737,sali1295,Saliba,864,"Maui sina-naMaui's mother",Dep-driven agreement,agreement/class marker,,TRUE,1539,,,Dependent-Head,,,N,,,,,,
1528,gude1246,Gude,865,"nä	Musa		'Musa's head'head	Musa",Juxtaposition,,juxtaposition,FALSE,,,,Head-Dependent,TRUE,inalienable,N,,,,inalienable,formal,
1528,gude1246,Gude,866,"minä	nga	Musa	'Musa's wife'wife	of	Musa",Governed,government,,TRUE,,,,Head-Dependent,TRUE,alienable,N,,,,alienable,formal,
1528,gude1246,Gude,867,"ma-gusä	minä	'a short woman'STAT-short	womanma-ntä		la	'a dead cow'STAT-die	cow",,,,,,,,Dependent-Head,,,Adj,,,,,,
1528,gude1246,Gude,868,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
1528,gude1246,Gude,869,"buuta nga	darä		'cheap hat'cheap	of	hatgäräsä nga	hanyinä	'damp soil'damp	 of	soil",Modifier-governed adposition,government,,TRUE,,,,Dependent-Head,,,Adj,,,,,,
935,anei1239,Anejom,870,,Juxtaposition,,juxtaposition,FALSE,,,,Head-Dependent,,,Adj,,,,,,
2345,pulu1242,Puluwat,871,"yimwá-n pinhouse-3SG sacrednesshouse of sacredness = Chirchyimwá-n Poluwathouse-3SG PoluwatPoluwat's house",Dep-driven agreement,agreement/class marker,,TRUE,,Number,number,Head-Dependent,,,N,,,,,,
2453,sina1266,Sinaugoro,872,"Mero kei-ri namo-ri ḡe daudadere-to.boy small-3PL good-3PL 3PL get.lost-PERF'The small pretty boys got lost.'Ḡaruka kei-na ta ara-na tu Morakaḡaru.creek small-3SG one name-3SG TOP Morakagaru'The name of the small creek is Morakagaru.'",Modifier-headed possessor agreement,agreement/class marker,agreement,TRUE,,Number,number,Head-Dependent,,,Adj,,,,,,
2453,sina1266,Sinaugoro,872,"Mero kei-ri namo-ri ḡe daudadere-to.boy small-3PL good-3PL 3PL get.lost-PERF'The small pretty boys got lost.'Ḡaruka kei-na ta ara-na tu Morakaḡaru.creek small-3SG one name-3SG TOP Morakagaru'The name of the small creek is Morakagaru.'",Modifier-headed possessor agreement,agreement/class marker,agreement,TRUE,,Number,number,Head-Dependent,,,Ord1,,,,,,
2453,sina1266,Sinaugoro,872,"Mero kei-ri namo-ri ḡe daudadere-to.boy small-3PL good-3PL 3PL get.lost-PERF'The small pretty boys got lost.'Ḡaruka kei-na ta ara-na tu Morakaḡaru.creek small-3SG one name-3SG TOP Morakagaru'The name of the small creek is Morakagaru.'",Modifier-headed possessor agreement,agreement/class marker,agreement,TRUE,,Number,number,Head-Dependent,,,Adp,,,,,,
2453,sina1266,Sinaugoro,873,"boḡa bai-nabush pig-3SGwild pig/bush pignuma ḡuduḡu-nahouse roof-3SGthe roof of the houseSaroa vavine-naSaroa woman-3SGwoman from Saroa",Dep-driven agreement,agreement/class marker,,TRUE,,Number,number,Dependent-Head,,,N,,,,,,
2453,sina1266,Sinaugoro,874,"tau kurokuroman white",Juxtaposition,,juxtaposition,FALSE,,Number,number,Head-Dependent,,,Adj,,,,,,
2994,sanf1258,Huave (San Francisco del Mar),877,"xi-lyej  (1poss-foot) ‘my foot’sa-puy  (1poss-dtr-in-law) ‘my daughter-in-law’xa-kius (1poss-dog) ‘my dog’",Dep-driven agreement,agreement/class marker,,TRUE,,,,Head-Dependent,,,,,,,,,
2994,sanf1258,Huave (San Francisco del Mar),878,"ventan  u-kwej  a  iomwindow  POS-thing D house‘window of the house’",Unpossessible,,,TRUE,,,,Head-Dependent,,,,,,,,,
1062,berb1259,Berbice Dutch Creole,879,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
824,abaz1241,Abaza,880,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
675,kaba1278,Circassian (East),881,,Incorporation,,,,,,,,,,Adj,,,ungrammatical,,,
458,adyg1241,Adyghe (West Circassian),882,,Incorporation,,,,,,,,,,Adj,,,ungrammatical,,,
2625,tsou1248,Tsou,883,,Anti-construct state,construct state,construct marker,TRUE,,,,,,,Adj,,,,,,
2069,mina1268,Minangkabau,884,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
561,ngit1239,Ngiti,885,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
561,ngit1239,Ngiti,886,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
98,haus1257,Hausa,887,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
56,chuk1273,Chukchi,888,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,Dependent-Head,,,Adj,,,,,,
1808,kory1246,Koryak,889,,Incorporation,,,,,,,,,,Adj,,,,,,
2536,tami1289,Tamil,890,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
612,cent2128,Yup’ik (Siberian),891,,Incorporation,,,,,,,Dependent-Head,,,Adj,,,,,,
209,ngal1293,Ngalakan,892,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
209,ngal1293,Ngalakan,893,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
1067,bret1244,Breton,896,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
1183,corn1251,Cornish,897,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2726,wels1247,Welsh,898,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2014,manx1243,Manx,899,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2014,manx1243,Manx,900,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
1415,swed1254,Swedish (Västerbotten),901,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,Dependent-Head,,,Adj,,,OK,,,
1415,swed1254,Swedish (Västerbotten),902,,Incorporation,,,,,,,Dependent-Head,,,Adj,,,ungrammatical,,,
1440,dutc1256,Dutch,903,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,Dependent-Head,,,Adj,,,OK,,,
2506,lowg1239,Low German,904,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,Dependent-Head,,,Adj,,,,,,
1921,luxe1241,Luxemburgeois,905,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
814,east2295,Yiddish,906,,HDAgr+NMLZ,mixed,,TRUE,1603,Number,number,Head-Dependent,FALSE,neutral,Adj,,,OK,,,
814,east2295,Yiddish,906,,HDAgr+NMLZ,mixed,,TRUE,1603,Gender,classification,Head-Dependent,FALSE,neutral,Adj,,,OK,,,
814,east2295,Yiddish,906,,HDAgr+NMLZ,mixed,,TRUE,1603,Role,role,Head-Dependent,FALSE,neutral,Adj,,,OK,,,
3002,pary1242,Parya,907,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
3002,pary1242,Parya,908,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
2372,sint1235,Romani (Burgenland),909,,HDAgr+NMLZ,mixed,,TRUE,,Number,number,Head-Dependent,,,Adj,,,,,,
2372,sint1235,Romani (Burgenland),909,,HDAgr+NMLZ,mixed,,TRUE,,Role,role,Head-Dependent,,,Adj,,,,,,
2372,sint1235,Romani (Burgenland),909,,HDAgr+NMLZ,mixed,,TRUE,,Gender,classification,Head-Dependent,,,Adj,,,,,,
798,balk1252,Romani (Sepecides),910,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,Dependent-Head,,,Adj,,,OK,,,
325,osse1243,Ossetic,911,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
325,osse1243,Ossetic,912,,Construct state,construct state,construct marker,TRUE,,,,,,,Adj,,,,,,
2416,shug1248,Rushan,913,,Anti-construct state,construct state,construct marker,TRUE,,,,,,,Adj,,,,,,
2416,shug1248,Rushan,914,,Construct state,construct state,construct marker,TRUE,,,,,,,Adj,,,,,,
2885,shug1248,Shughni,915,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2631,musl1236,Tat (Muslim),916,,Construct state,construct state,construct marker,TRUE,,,,,,,Adj,,,,,,
2761,yazg1240,Yazgulyam,917,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
1550,gali1258,Galician,918,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
683,roma1327,Romanian,919,,HDAgr+NMLZ,mixed,,TRUE,,,,,,,Adj,,,,,,
725,ital1282,Italian,920,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
609,port1283,Portuguese,921,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
726,stan1289,Catalan (Standard),922,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
3003,cors1241,Corsican,923,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
727,camp1261,Sardinian,924,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2389,bela1254,Belorussian,925,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,Dependent-Head,,,Adj,,,,,,
340,russ1263,Russian,926,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,Dependent-Head,,,Adj,,,OK,,,
2660,ukra1253,Ukrainian,927,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
1187,kash1274,Kashubian,928,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2330,poli1260,Polish,929,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2444,slov1269,Slovak,930,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2714,lowe1385,Sorbian (Lower),931,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Number,number,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
2714,lowe1385,Sorbian (Lower),931,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Gender,classification,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
2714,lowe1385,Sorbian (Lower),931,,Head-driven agreement,agreement/class marker,agreement,TRUE,,Role,role,Dependent-Head,FALSE,neutral,Adj,neutral,neutral,OK,neutral,neutral,
1118,cayu1261,Cayuga,932,,Incorporation,,,,,,,,,,Adj,,,ungrammatical,,,
118,nucl1643,Japanese,933,kiree-na hito beautiful-COP:ATT person 'a beautiful person',Anti-construct state,construct state,construct marker,TRUE,352,,,Dependent-Head,FALSE,neutral,Adj,,,,neutral,neutral,
2845,dung1253,Dungan,934,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,FALSE,neutral,Adj,,,,,,
495,kron1241,Krongo,935,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
116,itel1242,Itelmen,936,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
86,nucl1302,Georgian,937,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
1926,lazz1240,Laz,938,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
2752,ming1252,Mingrelian,939,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
1926,lazz1240,Laz,940,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2752,ming1252,Mingrelian,941,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
24,bumb1241,Arapesh,942,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
141,kore1280,Korean,943,,Anti-construct state,construct state,construct marker,TRUE,,,,,,,Adj,,,,,,
1416,daur1238,Dagur,944,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
2029,mogh1245,Moghol,945,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
1095,buri1258,Buriat,946,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
791,mong1331,Khamnigan,947,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
1343,oira1263,Oirat,948,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
135,koas1236,Koasati,949,,Attributive nominalizer,,nominalization,TRUE,,,,,,,Adj,,,,,,
872,akhv1239,Akhvakh,950,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
1542,hinu1240,Hinuq,951,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
942,avar1256,Avar,952,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
942,avar1256,Avar,953,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
1840,bagv1239,Bagwalal,954,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
1700,bezh1248,Bezhta,955,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2946,botl1242,Botlikh,956,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
1149,cham1309,Chamalal,957,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
895,andi1255,Andi,958,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
530,hunz1247,Hunzib,959,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2572,tind1238,Tindi,960,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
1263,dido1241,Tsez,961,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
1263,dido1241,Tsez,962,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
2826,darg1241,Dargi (standard),963,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
2826,darg1241,Dargi (standard),964,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
155,lakk1252,Lak,965,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
155,lakk1252,Lak,966,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2828,aghu1253,Agul,967,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
917,arch1244,Archi,968,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
987,budu1248,Budukh,969,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
1816,kryt1240,Kryz,970,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
2388,rutu1240,Rutul,971,,Anti-construct state,construct state,construct marker,TRUE,,,,,,,Adj,,,,,,
2511,taba1259,Tabasaran,972,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2511,taba1259,Tabasaran,973,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
2577,tsak1249,Tsakhur,974,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
2577,tsak1249,Tsakhur,975,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
389,udii1243,Udi,976,,Juxtaposition,,juxtaposition,FALSE,,,,Dependent-Head,,,Adj,,,,,,
970,bats1242,Tsova-Tush,977,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2477,sars1236,Sarcee,978,,Incorporation,,,,,,,,,,Adj,,,ungrammatical,,,
80,adam1253,Fula,979,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
488,veng1238,Babungo,980,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2484,sout2807,Sesotho,981,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
421,yoru1245,Yoruba,982,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
516,bamb1269,Bambara,983,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
3004,mark1255,Markweeta,984,,ACAgr+NMLZ,mixed,,TRUE,,,,,,,Adj,,,,,,
159,lang1324,Lango,985,,Attributive nominalizer,,nominalization,TRUE,,,,,,,Adj,,,,,,
433,gily1242,Nivkh,986,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,Dependent-Head,,,Adj,,,,,,
440,naas1242,Nasioi,987,,Juxtaposition,,juxtaposition,FALSE,,,,,,,Adj,,,,,,
440,naas1242,Nasioi,988,,Anti-construct state agreement,construct state,agreeing construct,TRUE,,,,,,,Adj,,,,,,
420,yima1243,Yimas,989,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
834,cypr1248,Arabic (Kormakiti),990,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,,,,Adj,,,,,,
2033,malt1254,Maltese,991,,Head-driven agreement,agreement/class marker,agreement,TRUE,,,,Dependent-Head,,,Adj,,,,,,
