LID,Glottocode,Language,SelectorID,SelectorLabel,SelectorType,SelectorTypeBinned,IsSelectorSurveyComplete,MarkerID,SelectedRole,ReferentialCondition,CoargumentRoleCondition,CoargumentReferentialCondition,PredicateClassID,SemanticCondition,SyntacticDomainCondition,ClauseRankCondition,CategoryCondition,DiathesisCondition,PolarityCondition
2862,chhi1245,Chintang,1337,Promotiong passivization,promoting passive/antipassive,diathesis,TRUE,2000,G,,,,97,default,,main,,n.a.,
2862,chhi1245,Chintang,1337,Promotiong passivization,promoting passive/antipassive,diathesis,TRUE,2000,T,,,,97,default,,main,,n.a.,
2862,chhi1245,Chintang,1338,Demoting passivization,demoting passive/antipassive,diathesis,TRUE,2000,Atr,,,,2,default,,main,,n.a.,
2862,chhi1245,Chintang,1338,Demoting passivization,demoting passive/antipassive,diathesis,TRUE,2000,Aditr,,,,3,default,,main,,n.a.,
2862,chhi1245,Chintang,1338,Demoting passivization,demoting passive/antipassive,diathesis,TRUE,2000,Aditr,,,,96,default,,main,,n.a.,
2862,chhi1245,Chintang,1338,Demoting passivization,demoting passive/antipassive,diathesis,TRUE,2000,Aditr,,,,97,default,,main,,n.a.,
2862,chhi1245,Chintang,1339,Demoting detransitivization (antipassivization),promoting passive/antipassive,diathesis,TRUE,,P,,,,2,default,,main,,n.a.,
2862,chhi1245,Chintang,1339,Demoting detransitivization (antipassivization),promoting passive/antipassive,diathesis,TRUE,,T,,,,3,default,,main,,n.a.,
2862,chhi1245,Chintang,1339,Demoting detransitivization (antipassivization),promoting passive/antipassive,diathesis,TRUE,,G,,,,97,default,,main,,n.a.,
2862,chhi1245,Chintang,1339,Demoting detransitivization (antipassivization),promoting passive/antipassive,diathesis,TRUE,,G,,,,96,default,,main,,n.a.,
2862,chhi1245,Chintang,1340,Controllee of raising,controllee of control/raising construction (shared arg),controllee,FALSE,,P,,,,2,default,,main,,ACT,
2862,chhi1245,Chintang,1340,Controllee of raising,controllee of control/raising construction (shared arg),controllee,FALSE,,T,,,,3,default,,main,,ACT,
2862,chhi1245,Chintang,1340,Controllee of raising,controllee of control/raising construction (shared arg),controllee,FALSE,,G,,,,96,default,,main,,ACT,
2862,chhi1245,Chintang,1340,Controllee of raising,controllee of control/raising construction (shared arg),controllee,FALSE,,G,,,,97,default,,main,,ACT,
2862,chhi1245,Chintang,1340,Controllee of raising,controllee of control/raising construction (shared arg),controllee,FALSE,,T,,,,97,default,,main,,ACT,
2862,chhi1245,Chintang,1341,no constraints on relativization,relativization site,controllee,FALSE,,,,,,,,,,,,
2863,puma1239,Puma,1342,obligatory presence,obligatory filled position,position,FALSE,,P,,,,2,default,,main,,promA & demP,
2863,puma1239,Puma,1342,obligatory presence,obligatory filled position,position,FALSE,,T,,,,3,default,,main,,promA & demP,
2863,puma1239,Puma,1343,promoting antipassive (zero detransitivization),promoting passive/antipassive,diathesis,FALSE,,Atr,,,,2,default,,main,,n.a.,
2863,puma1239,Puma,1343,promoting antipassive (zero detransitivization),promoting passive/antipassive,diathesis,FALSE,,Aditr,,,,3,default,,main,,n.a.,
2863,puma1239,Puma,1344,demoting antipassive (zero detransitivization),demoting passive/antipassive,diathesis,FALSE,,P,,,,2,default,,main,,n.a.,
2863,puma1239,Puma,1344,demoting antipassive (zero detransitivization),demoting passive/antipassive,diathesis,FALSE,,T,,,,3,default,,main,,n.a.,
2863,puma1239,Puma,1345,obligatory deletion,obligatory absent,controllee,TRUE,,P,,,,2,default,,main,,promA & demP,
2863,puma1239,Puma,1345,obligatory deletion,obligatory absent,controllee,TRUE,,G,,,,3,default,,main,,promA & demP,
2862,chhi1245,Chintang,1346,obligatory deleted,obligatory absent,controllee,TRUE,,Atr,,,,2,default,,main,,promP & demA,
2862,chhi1245,Chintang,1346,obligatory deleted,obligatory absent,controllee,TRUE,,Aditr,,,,3,default,,main,,promP & demA,
2862,chhi1245,Chintang,1346,obligatory deleted,obligatory absent,controllee,TRUE,,Aditr,,,,96,default,,main,,promP & demA,
2862,chhi1245,Chintang,1346,obligatory deleted,obligatory absent,controllee,TRUE,,Aditr,,,,97,default,,main,,promP & demA,
2863,puma1239,Puma,1347,free argument,free argument,controllee,FALSE,,ARG,,,,13,default,,main,,ACT,
2371,rita1239,Ritharngu,1348,DAT case,case marker or adposition,case,TRUE,2002,G,,,,99,default,,main,,ACT,
2371,rita1239,Ritharngu,1348,DAT case,case marker or adposition,case,TRUE,2002,P,,,,100,default,,main,,ACT,
2939,huar1255,River Warihío,1349,NOM case,case marker or adposition,case,TRUE,2003,S,,,,1,default,,main,,ACT,
2939,huar1255,River Warihío,1349,NOM case,case marker or adposition,case,TRUE,2003,Atr,,,,2,default,,main,,ACT,
2939,huar1255,River Warihío,1349,NOM case,case marker or adposition,case,TRUE,2003,P,N,,,2,default,,main,,ACT,
2939,huar1255,River Warihío,1349,NOM case,case marker or adposition,case,TRUE,2003,Aditr,,,,3,default,,main,,ACT,
2939,huar1255,River Warihío,1349,NOM case,case marker or adposition,case,TRUE,2003,G,N,,,3,default,,main,,ACT,
2939,huar1255,River Warihío,1349,NOM case,case marker or adposition,case,TRUE,2003,T,N,,,3,default,,main,,ACT,
2939,huar1255,River Warihío,1349,NOM case,case marker or adposition,case,TRUE,2003,Atr,,,,435,default,,main,,ACT,
2939,huar1255,River Warihío,1349,NOM case,case marker or adposition,case,TRUE,2003,Atr,,,,436,default,,main,,ACT,
2939,huar1255,River Warihío,1351,ACC case,case marker or adposition,case,TRUE,2005,P,Pro,,,2,default,,main,,ACT,
2939,huar1255,River Warihío,1351,ACC case,case marker or adposition,case,TRUE,2005,G,Pro,,,3,default,,main,,ACT,
2939,huar1255,River Warihío,1351,ACC case,case marker or adposition,case,TRUE,2005,T,Pro,,,3,default,,main,,ACT,
35,belh1239,Belhare,1352,promoting adversative passive,promoting passive/antipassive,diathesis,TRUE,2029,P,,,,2,default,,main,,n.a.,AFF
35,belh1239,Belhare,1352,promoting adversative passive,promoting passive/antipassive,diathesis,TRUE,2029,G,,,,3,default,,main,,n.a.,AFF
35,belh1239,Belhare,1353,obligatory deletion,obligatory absent,controllee,TRUE,2029,Atr,,,,2,default,,main,,promP & demA,AFF
35,belh1239,Belhare,1353,obligatory deletion,obligatory absent,controllee,TRUE,2029,Aditr,,,,3,default,,main,,promP & demA,AFF
35,belh1239,Belhare,1353,obligatory deletion,obligatory absent,controllee,TRUE,2029,Atr,,,,2,default,,main,,promP & demA,AFF
35,belh1239,Belhare,1353,obligatory deletion,obligatory absent,controllee,TRUE,2029,Aditr,,,,3,default,,main,,promP & demA,AFF
35,belh1239,Belhare,1354,promoting perfect passive,promoting passive/antipassive,diathesis,TRUE,,P,,,,2,default,,main,,n.a.,AFF
35,belh1239,Belhare,1354,promoting perfect passive,promoting passive/antipassive,diathesis,TRUE,,G,,,,3,default,,main,,n.a.,AFF
35,belh1239,Belhare,1354,promoting perfect passive,promoting passive/antipassive,diathesis,TRUE,,T,,,,3,default,,main,,n.a.,AFF
35,belh1239,Belhare,1355,demoting perfect passive,demoting passive/antipassive,diathesis,TRUE,,Atr,,,,2,default,,main,,n.a.,AFF
35,belh1239,Belhare,1355,demoting perfect passive,demoting passive/antipassive,diathesis,TRUE,,Aditr,,,,3,default,,main,,n.a.,AFF
35,belh1239,Belhare,1356,controllee of non-finite construction,non-finite construction (controllee),controllee,TRUE,,S,,,,1,default,,,,ACT,AFF
35,belh1239,Belhare,1356,controllee of non-finite construction,non-finite construction (controllee),controllee,TRUE,,Atr,,,,2,default,,,,ACT,AFF
35,belh1239,Belhare,1356,controllee of non-finite construction,non-finite construction (controllee),controllee,TRUE,,Aditr,,,,3,default,,,,ACT,AFF
35,belh1239,Belhare,1356,controllee of non-finite construction,non-finite construction (controllee),controllee,TRUE,,Atr,,,,102,default,,,,ACT,AFF
35,belh1239,Belhare,1356,controllee of non-finite construction,non-finite construction (controllee),controllee,TRUE,,Atr,,,,103,default,,,,ACT,AFF
35,belh1239,Belhare,1356,controllee of non-finite construction,non-finite construction (controllee),controllee,TRUE,,S,,,,198,default,,,,ACT,AFF
35,belh1239,Belhare,1357,controllee of non-finite construction (with supine),non-finite construction (controllee),controllee,TRUE,,S,,,,1,default,,,,ACT,AFF
35,belh1239,Belhare,1357,controllee of non-finite construction (with supine),non-finite construction (controllee),controllee,TRUE,,Atr,,,,2,default,,,,ACT,AFF
35,belh1239,Belhare,1357,controllee of non-finite construction (with supine),non-finite construction (controllee),controllee,TRUE,,Aditr,,,,3,default,,,,ACT,AFF
35,belh1239,Belhare,1357,controllee of non-finite construction (with supine),non-finite construction (controllee),controllee,TRUE,,Atr,,,,102,default,,,,ACT,AFF
35,belh1239,Belhare,1357,controllee of non-finite construction (with supine),non-finite construction (controllee),controllee,TRUE,,Atr,,,,103,default,,,,ACT,AFF
35,belh1239,Belhare,1357,controllee of non-finite construction (with supine),non-finite construction (controllee),controllee,TRUE,,S,,,,198,default,,,,ACT,AFF
1277,east2534,Inuktitut (Quebec-Labrador),1360,ERG case,case marker or adposition,case,FALSE,2035,Atr,,,,2,default,,main,,ACT,
1277,east2534,Inuktitut (Quebec-Labrador),1360,ERG case,case marker or adposition,case,FALSE,2035,Aditr,,,,3,default,,main,,ACT,
1277,east2534,Inuktitut (Quebec-Labrador),1361,ABS case,case marker or adposition,case,FALSE,2034,P,,,,2,default,,main,,ACT,
1277,east2534,Inuktitut (Quebec-Labrador),1361,ABS case,case marker or adposition,case,FALSE,2034,Atr,,,,2,default,,main,,promA & demP,
1277,east2534,Inuktitut (Quebec-Labrador),1362,agreement,agreement (grammatical),agreement (syntax),FALSE,,,,,,,,,,,,
1277,east2534,Inuktitut (Quebec-Labrador),1363,promoting antipassive,promoting passive/antipassive,diathesis,FALSE,2037,Atr,,,,2,default,,main,,n.a.,
1277,east2534,Inuktitut (Quebec-Labrador),1364,demoting antipassive,demoting passive/antipassive,diathesis,FALSE,2037,P,,,,2,default,,main,,n.a.,
1277,east2534,Inuktitut (Quebec-Labrador),1365,demoting passive,demoting passive/antipassive,diathesis,FALSE,2038,Atr,,,,2,default,,main,,n.a.,
1277,east2534,Inuktitut (Quebec-Labrador),1366,promoting passive,promoting passive/antipassive,diathesis,FALSE,2038,P,,,,2,default,,main,,n.a.,
1277,east2534,Inuktitut (Quebec-Labrador),1367,SEC case,case marker or adposition,case,FALSE,2036,,,,,,,,,,,
1277,east2534,Inuktitut (Quebec-Labrador),1368,DAT case,case marker or adposition,case,FALSE,2039,Atr,,,,2,default,,main,,promP & demA,
1277,east2534,Inuktitut (Quebec-Labrador),1369,floating quantifier,floating quantifier,controller,TRUE,2040,S,,,,1,default,,main,,ACT,
1277,east2534,Inuktitut (Quebec-Labrador),1369,floating quantifier,floating quantifier,controller,TRUE,2040,Atr,,,,2,default,,main,,ACT,
1277,east2534,Inuktitut (Quebec-Labrador),1369,floating quantifier,floating quantifier,controller,TRUE,2040,P,,,,2,default,,main,,ACT,
49,chec1245,Chechen,1371,ALL case,case marker or adposition,case,TRUE,2041,P,,,,109,default,,main,,ACT,
49,chec1245,Chechen,1371,ALL case,case marker or adposition,case,TRUE,2041,G,,,,111,default,,main,,ACT,
49,chec1245,Chechen,1371,ALL case,case marker or adposition,case,TRUE,2041,ADJ,,,,,default,,main,,ACT,
49,chec1245,Chechen,1371,ALL case,case marker or adposition,case,TRUE,2041,S,,,,105,default,,main,,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,S,,,,1,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Atr,,,,2,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Aditr,,,,3,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,S,,,,1,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,P,,,,2,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,T,,,,3,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,P,,,,107,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Atr,,,,109,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Atr,,,,110,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Aditr,,,,111,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Aditr,,,,112,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Aditr,,,,113,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,P,,,,194,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,P,,,,194,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,G,,,,113,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,G,,,,112,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,T,,,,111,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Atr,,,,110,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Atr,,,,109,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,P,,,,107,default,,main,49_NCONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,S,,,,195,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1373,Agreement (auxiliary),agreement (auxiliary),agreement (syntax),FALSE,2042,Atr,,,,196,default,,main,49_CONT,ACT,
49,chec1245,Chechen,1374,GEN case,case marker or adposition,case,TRUE,1543,POSS,,,,,default,,main,,ACT,
49,chec1245,Chechen,1375,INS case,case marker or adposition,case,TRUE,2043,T,,,,113,default,,main,,ACT,
49,chec1245,Chechen,1375,INS case,case marker or adposition,case,TRUE,2043,ADJ,,,,,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,Atr,,,,2,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,2sgPro,,,1,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,1sgPro,,,1,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,2plPro,,,1,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,1plPro,,,1,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,,,,429,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,2sgPro,,,430,volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,1plPro,,,430,volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,1sgPro,,,430,volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,2plPro,,,430,volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,2sgPro,,,431,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,1plPro,,,431,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,1sgPro,,,431,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,2plPro,,,431,default,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,2sgPro,,,432,volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,1plPro,,,432,volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,1sgPro,,,432,volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1377,ERG case,case marker or adposition,case,TRUE,2401,S,2plPro,,,432,volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,3sgPro,,,1,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,P,,,,2,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,,,,427,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,3plPro,,,1,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,N,,,1,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,N,,,430,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,3sgPro,,,430,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,3plPro,,,430,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,2sgPro,,,430,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,1plPro,,,430,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,1sgPro,,,430,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,2plPro,,,430,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,N,,,431,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,3sgPro,,,431,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,2sgPro,,,431,non-volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,3plPro,,,431,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,1sgPro,,,431,non-volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,1plPro,,,431,non-volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,2plPro,,,431,non-volitional,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,N,,,432,default,,main,,ACT,
970,bats1242,Tsova-Tush,1378,ABS case,case marker or adposition,case,TRUE,2400,S,3sgPro,,,432,default,,main,,ACT,
